Sales Account Manager - Software  ,Sales/Retail/Business Development,IT/Software Development,Select,Computer/IT Services,Computer Hardware,Computer Software,2500,8000,Experienced (Non-Manager)
Software Tester,Quality Assurance/Quality Control,IT/Software Development,Select,Computer Software,Select,Select,2200,3000,Entry Level
Marketing Specialist ,Marketing,Select,Select,Medical Devices and Supplies,Select,Select,1500,2000,Experienced (Non-Manager)
Tour Operator ,Customer Service/Support,Tourism/Travel,Select,"Travel, Transportation and Tourism",Select,Select,1500,4500,Experienced (Non-Manager)
Web Designer - Part Time,IT/Software Development,Creative/Design,Select,Computer Software,Select,Select,2000,6000,Experienced (Non-Manager)
Technical Support Specialist ,Installation/Maintenance/Repair,IT/Software Development,Select,Computer Software,Computer Hardware,Computer/IT Services,1200,2000,Entry Level
Back End Software Developer,IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Select,4000,8000,Entry Level
Senior PHP Developer ,IT/Software Development,Select,Select,Computer Software,Select,Select,3000,5000,Experienced (Non-Manager)
Design Manager - Architecture,Engineering,Creative/Design,Building Construction/Skilled Trades,Architectural and Design Services,Construction - Residential & Commercial/Office,Real Estate/Property Management,10000,14000,Manager
Web Designer,IT/Software Development,Creative/Design,Select,Computer Software,Select,Select,2000,5000,Experienced (Non-Manager)
Customer Service Representative,Customer Service/Support,Select,Select,Real Estate/Property Management,Select,Select,1200,2000,Experienced (Non-Manager)
Call Center Agent,Customer Service/Support,Select,Select,Real Estate/Property Management,Select,Select,1200,2000,Experienced (Non-Manager)
Science Teacher,Education/Training,Biotech/R&D/Science,Select,Education,Higher Education   ,Select,1200,1500,Experienced (Non-Manager)
Mobile Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2500,6000,Experienced (Non-Manager)
Call Center Agent,Customer Service/Support,Select,Select,Real Estate/Property Management,Select,Select,1500,2000,Entry Level
Assistant Showroom Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Apparel and Fashion   ,Retail,Select,2000,4000,Experienced (Non-Manager)
Indoor Sales Representative - Retail,Sales/Retail/Business Development,Customer Service/Support,Select,Apparel and Fashion   ,Retail,Select,800,1000,Entry Level
.NET Web Developer ,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,4000,8000,Experienced (Non-Manager)
Web Designer ,IT/Software Development,Creative/Design,Select,Information Technology Services   ,Select,Select,4000,8000,Experienced (Non-Manager)
Key Corporate Account Manager,Sales/Retail/Business Development,Customer Service/Support,Select,"Electronics, Components, and Semiconductor Mfg",Select,Select,4000,6000,Experienced (Non-Manager)
Architecture Engineer - Technical Office,Engineering,Creative/Design,Select,Real Estate/Property Management,Select,Select,2800,3500,Experienced (Non-Manager)
Software Developer - Part Time,IT/Software Development,Select,Select,Computer Software,Select,Select,1800,2200,Experienced (Non-Manager)
Multimedia Designer - Alexandria,Creative/Design,Select,Select,Education,Select,Select,3000,3500,Entry Level
Document Controller,Administration,Quality Assurance/Quality Control,Select,Engineering Services,Construction - Residential & Commercial/Office,Select,4000,6000,Experienced (Non-Manager)
Operations Manager ,Customer Service/Support,Management,Administration,Education,Select,Select,5000,8000,Manager
Call Center Manager,Customer Service/Support,Sales/Retail/Business Development,Select,Financial Services,Select,Select,300,350,Experienced (Non-Manager)
Web Solution Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,5000,Entry Level
Graphic Designer & Marketing Coordinator,Marketing,Creative/Design,Select,Architectural and Design Services,Retail,Graphic Design   ,2000,3000,Experienced (Non-Manager)
Maintenance Engineer,Engineering,Installation/Maintenance/Repair,Biotech/R&D/Science,Medical Devices and Supplies,Select,Select,2000,4500,Experienced (Non-Manager)
Technical Support Specialist,IT/Software Development,Installation/Maintenance/Repair,Select,Printing and Publishing,Select,Select,2000,2500,Experienced (Non-Manager)
Structure Engineer Group Leader (Design),Engineering,Creative/Design,Select,Engineering Services,Select,Select,8000,15000,Experienced (Non-Manager)
Senior Software Tester,IT/Software Development,Select,Select,Printing and Publishing,Select,Select,3500,5000,Experienced (Non-Manager)
Corporate Sales Specialist,Sales/Retail/Business Development,Marketing,Select,Marketing and Advertising   ,Human Resources   ,Select,2500,4500,Experienced (Non-Manager)
Web Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2000,3000,Experienced (Non-Manager)
Web Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2000,3000,Experienced (Non-Manager)
Web Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2000,3000,Experienced (Non-Manager)
Marketing Manager,Marketing,Select,Select,Marketing and Advertising   ,Select,Select,5000,25000,Manager
Digital Marketing Specialist - Alexandria,IT/Software Development,Select,Select,Computer Software,Select,Select,1500,2000,Entry Level
Front End Developer,IT/Software Development,Select,Select,Information Technology Services   ,Computer Games   ,Computer Software,4000,8000,Experienced (Non-Manager)
Sales Coordinator ,Sales/Retail/Business Development,Customer Service/Support,Select,Computer Software,Computer/IT Services,Select,1500,1700,Entry Level
Graphic Designer,Creative/Design,Select,Select,Real Estate/Property Management,Select,Select,1000,4000,Experienced (Non-Manager)
Graphic Designer,Creative/Design,Select,Select,Real Estate/Property Management,Select,Select,1000,4000,Experienced (Non-Manager)
Account Manager - Education ,Marketing,Sales/Retail/Business Development,Select,Education,Select,Select,3000,5000,Experienced (Non-Manager)
TeleSales,IT/Software Development,Select,Select,Telecommunications Services,Select,Select,10,20,Entry Level
Contact Center Representative - Hindi,Customer Service/Support,Select,Select,Consumer Services   ,Telecommunications Services,Select,2400,3000,Experienced (Non-Manager)
Cisco / Voice Engineer,Engineering,IT/Software Development,Select,Computer Networking   ,Computer/IT Services,Information Technology Services   ,4000,10000,Experienced (Non-Manager)
Digital Marketing Manager,Marketing,Select,Select,Pharmaceuticals   ,Select,Select,3500,4500,Experienced (Non-Manager)
MUN Program Specialist,Project/Program Management,Administration,Select,Education,Higher Education   ,Professional Training and Coaching   ,2000,2400,Entry Level
SharePoint Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,4000,7000,Experienced (Non-Manager)
Geologist,Engineering,Select,Select,Oil and Energy   ,Select,Select,4000,6000,Experienced (Non-Manager)
Technical Support Agent - Etisalat International Account,Customer Service/Support,IT/Software Development,Select,Telecommunications Services,Computer/IT Services,Consumer Services   ,2500,3000,Entry Level
UI/UX Designer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,1000,3000,Experienced (Non-Manager)
Tele Partner Account Manager - SMB - English,Marketing,Sales/Retail/Business Development,Select,Information Technology Services   ,Computer/IT Services,Select,12000,13000,Experienced (Non-Manager)
JAVA SE & Android Trainer /Instructor,Education/Training,IT/Software Development,Select,Education,Computer/IT Services,Information Technology Services   ,1000,50000,Experienced (Non-Manager)
Instructional Designer,Education/Training,Creative/Design,IT/Software Development,Information Technology Services   ,Select,Select,800,1100,Entry Level
Sales Manager - Coffee Field,Sales/Retail/Business Development,Marketing,Select,Consumer Packaged Goods Manufacturing,Food and Beverage Production,Select,5000,7000,Manager
Assistant Business Development Manager  ,Marketing,Business ,Creative/Design,Hotels and Lodging,Manufacturing,Advertising and PR Services,2500,3500,Experienced (Non-Manager)
Social Media Specialist,Marketing,Select,Select,Marketing and Advertising   ,Select,Select,2000,2500,Experienced (Non-Manager)
City Hall Manager,Management,Project/Program Management,Select,Real Estate/Property Management,Government and Military,Construction - Residential & Commercial/Office,20000,25000,"Senior Management (e.g. VP, CEO)"
Agriculture Manager,Engineering,Biotech/R&D/Science,Installation/Maintenance/Repair,Agriculture/Forestry/Fishing/Farming,Select,Select,15000,20000,Manager
Quality Assurance Specialist,Pharmaceutical,Quality Assurance/Quality Control,Medical,Pharmaceuticals   ,Select,Select,1800,3000,Entry Level
Residential Compound Manager/Rooms Division Manager,Customer Service/Support,Management,Food Services/Hospitality,Real Estate/Property Management,Select,Select,15000,20000,Manager
Quality Control Specialist,Pharmaceutical,Quality Assurance/Quality Control,Medical,Pharmaceuticals   ,Select,Select,1800,3000,Entry Level
Call Center Agent - Vodafone International Services,Customer Service/Support,Select,Select,Consumer Services   ,Telecommunications Services,Select,2400,2400,Entry Level
R&D Specialist,Pharmaceutical,Medical,Research,Pharmaceuticals   ,Select,Select,1800,3000,Entry Level
مطلوب مندوب تسويق,Marketing,Business ,Administration,Manufacturing,Select,Select,1000,3000,"Senior Management (e.g. VP, CEO)"
Visual Merchandiser - VM,Creative/Design,Marketing,Select,Retail,Clothing and Textile Manufacturing,Select,2000,4500,Experienced (Non-Manager)
Marketing assistant,Marketing,Select,Select,Computer/IT Services,Select,Select,2000,3500,Experienced (Non-Manager)
Electrics Specialist (Electrical Engineer),Engineering,Installation/Maintenance/Repair,Select,Manufacturing,Food and Beverage Production,Select,3000,5000,Experienced (Non-Manager)
Call Center Agent,Customer Service/Support,Select,Select,Computer Software,Computer/IT Services,Consumer Services   ,1500,2000,Experienced (Non-Manager)
Sales Representative - Digital Marketing Services,Sales/Retail/Business Development,Marketing,Select,Marketing and Advertising   ,Select,Select,2000,2500,Experienced (Non-Manager)
secretary ,Engineering,Select,Select,Energy and Utilities,Select,Select,1200,2500,Experienced (Non-Manager)
Senior Oracle DBA Specialist,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,4000,10000,Experienced (Non-Manager)
Senior Digital Marketing Specialist,Marketing,Select,Select,Information Technology Services   ,Select,Select,1500,3000,Experienced (Non-Manager)
Creative Content Creation Specialist,Marketing,Editorial/Writing,Select,Information Technology Services   ,Select,Select,1500,3000,Entry Level
SEO Specialist,Marketing,Select,Select,Information Technology Services   ,Select,Select,1500,3000,Experienced (Non-Manager)
SEO Secialist,Marketing,Select,Select,Information Technology Services   ,Select,Select,1500,3000,Entry Level
SEO Secialist,Marketing,Select,Select,Information Technology Services   ,Select,Select,1500,3000,Entry Level
Facility Electrical Engineer,Installation/Maintenance/Repair,Engineering,Select,Automotive and Parts Manufacturing,Select,Select,3000,4000,Entry Level
Modification Engineer,Engineering,Building Construction/Skilled Trades,Creative/Design,Construction - Residential & Commercial/Office,Select,Select,2000,3000,Entry Level
Technical Procurement Supervisor,Engineering,Logistics/Transportation,Select,Telecommunications Services,Select,Select,4000,5000,Experienced (Non-Manager)
"Technical Procurement, Lead",Engineering,Logistics/Transportation,Select,Telecommunications Services,Select,Select,1000,2000,Experienced (Non-Manager)
Creative Graphic Designer,Creative/Design,Select,Select,Information Technology Services   ,Select,Select,4000,5000,Experienced (Non-Manager)
PHP Developer,IT/Software Development,Creative/Design,Select,Advertising and PR Services,Select,Select,2000,3000,Experienced (Non-Manager)
